queue,seq,latency_ns
MutexQueue,1162,5482
MutexQueue,1163,613
MutexQueue,1164,5495
MutexQueue,1165,624
MutexQueue,1166,5585
MutexQueue,1167,1003
MutexQueue,1168,5832
MutexQueue,1169,966
MutexQueue,1170,5874
MutexQueue,1171,1019
MutexQueue,1172,5539
MutexQueue,1173,674
MutexQueue,1174,5874
MutexQueue,1175,1002
MutexQueue,1176,5859
MutexQueue,1177,989
MutexQueue,1178,5505
MutexQueue,1179,634
MutexQueue,1180,5667
MutexQueue,1181,796
MutexQueue,1182,5558
MutexQueue,1183,996
MutexQueue,1184,5910
MutexQueue,1185,1062
MutexQueue,1186,5815
MutexQueue,1187,935
MutexQueue,1188,5527
MutexQueue,1189,641
MutexQueue,1190,5834
MutexQueue,1191,972
MutexQueue,1192,5876
MutexQueue,1193,1020
MutexQueue,1194,5551
MutexQueue,1195,679
MutexQueue,1196,5512
MutexQueue,1197,656
MutexQueue,1198,5506
MutexQueue,1199,967
MutexQueue,1200,5809
MutexQueue,1201,936
MutexQueue,1202,5896
MutexQueue,1203,1057
MutexQueue,1204,5468
MutexQueue,1205,604
MutexQueue,1206,5902
MutexQueue,1207,1043
MutexQueue,1208,5813
MutexQueue,1209,1001
MutexQueue,1210,5471
MutexQueue,1211,611
MutexQueue,1212,5635
MutexQueue,1213,801
MutexQueue,1214,5518
MutexQueue,1215,969
MutexQueue,1216,5837
MutexQueue,1217,1014
MutexQueue,1218,5893
MutexQueue,1219,1030
MutexQueue,1220,5464
MutexQueue,1221,616
MutexQueue,1222,5859
MutexQueue,1223,978
MutexQueue,1224,5861
MutexQueue,1225,996
MutexQueue,1226,5502
MutexQueue,1227,628
MutexQueue,1228,5565
MutexQueue,1229,698
MutexQueue,1230,5467
MutexQueue,1231,879
MutexQueue,1232,5827
MutexQueue,1233,952
MutexQueue,1234,5876
MutexQueue,1235,1004
MutexQueue,1236,5518
MutexQueue,1237,650
MutexQueue,1238,5794
MutexQueue,1239,934
MutexQueue,1240,5875
MutexQueue,1241,1008
MutexQueue,1242,5537
MutexQueue,1243,1017
MutexQueue,1244,5592
MutexQueue,1245,723
MutexQueue,1246,5436
MutexQueue,1247,880
MutexQueue,1248,5842
MutexQueue,1249,994
MutexQueue,1250,5852
MutexQueue,1251,982
MutexQueue,1252,5501
MutexQueue,1253,641
MutexQueue,1254,6165
MutexQueue,1255,1280
MutexQueue,1256,6006
MutexQueue,1257,1171
MutexQueue,1258,5498
MutexQueue,1259,621
MutexQueue,1260,5502
MutexQueue,1261,638
MutexQueue,1262,5464
MutexQueue,1263,949
MutexQueue,1264,6072
MutexQueue,1265,1200
MutexQueue,1266,6011
MutexQueue,1267,1220
MutexQueue,1268,5507
MutexQueue,1269,675
MutexQueue,1270,5844
MutexQueue,1271,976
MutexQueue,1272,5950
MutexQueue,1273,1083
MutexQueue,1274,5530
MutexQueue,1275,665
MutexQueue,1276,5638
MutexQueue,1277,765
MutexQueue,1278,5534
MutexQueue,1279,1001
MutexQueue,1280,5875
MutexQueue,1281,1018
MutexQueue,1282,5877
MutexQueue,1283,4105
MutexQueue,1284,43608
MutexQueue,1285,38798
MutexQueue,1286,33767
MutexQueue,1287,28936
MutexQueue,1288,23946
MutexQueue,1289,19066
MutexQueue,1290,14083
MutexQueue,1291,9195
MutexQueue,1292,4197
MutexQueue,1293,1225
MutexQueue,1294,6080
MutexQueue,1295,1533
MutexQueue,1296,5857
MutexQueue,1297,995
MutexQueue,1298,5927
MutexQueue,1299,1054
MutexQueue,1300,5500
MutexQueue,1301,665
MutexQueue,1302,5478
MutexQueue,1303,606
MutexQueue,1304,5477
MutexQueue,1305,653
MutexQueue,1306,5856
MutexQueue,1307,981
MutexQueue,1308,5883
MutexQueue,1309,1015
MutexQueue,1310,5463
MutexQueue,1311,985
MutexQueue,1312,6024
MutexQueue,1313,1153
MutexQueue,1314,5900
MutexQueue,1315,1047
MutexQueue,1316,5472
MutexQueue,1317,606
MutexQueue,1318,5427
MutexQueue,1319,581
MutexQueue,1320,5454
MutexQueue,1321,580
MutexQueue,1322,5858
MutexQueue,1323,988
MutexQueue,1324,5825
MutexQueue,1325,955
MutexQueue,1326,5559
MutexQueue,1327,983
MutexQueue,1328,5829
MutexQueue,1329,954
MutexQueue,1330,5847
MutexQueue,1331,974
MutexQueue,1332,5515
MutexQueue,1333,669
MutexQueue,1334,5451
MutexQueue,1335,580
MutexQueue,1336,5448
MutexQueue,1337,575
MutexQueue,1338,5774
MutexQueue,1339,914
MutexQueue,1340,5881
MutexQueue,1341,1020
MutexQueue,1342,5523
MutexQueue,1343,1060
MutexQueue,1344,6004
MutexQueue,1345,1121
MutexQueue,1346,5843
MutexQueue,1347,961
MutexQueue,1348,5471
MutexQueue,1349,605
MutexQueue,1350,5417
MutexQueue,1351,538
MutexQueue,1352,5455
MutexQueue,1353,604
MutexQueue,1354,5737
MutexQueue,1355,897
MutexQueue,1356,5861
MutexQueue,1357,1007
MutexQueue,1358,5557
MutexQueue,1359,1000
MutexQueue,1360,5876
MutexQueue,1361,1069
MutexQueue,1362,5869
MutexQueue,1363,992
MutexQueue,1364,5452
MutexQueue,1365,591
MutexQueue,1366,5433
MutexQueue,1367,554
MutexQueue,1368,5489
MutexQueue,1369,645
MutexQueue,1370,5847
MutexQueue,1371,971
MutexQueue,1372,5859
MutexQueue,1373,987
MutexQueue,1374,5604
MutexQueue,1375,1407
MutexQueue,1376,5981
MutexQueue,1377,1128
MutexQueue,1378,5819
MutexQueue,1379,943
MutexQueue,1380,5471
MutexQueue,1381,613
MutexQueue,1382,5429
MutexQueue,1383,556
MutexQueue,1384,5466
MutexQueue,1385,589
MutexQueue,1386,5794
MutexQueue,1387,920
MutexQueue,1388,5857
MutexQueue,1389,980
MutexQueue,1390,5548
MutexQueue,1391,964
MutexQueue,1392,5855
MutexQueue,1393,989
MutexQueue,1394,5904
MutexQueue,1395,1062
MutexQueue,1396,5516
MutexQueue,1397,644
MutexQueue,1398,5456
MutexQueue,1399,577
MutexQueue,1400,5486
MutexQueue,1401,611
MutexQueue,1402,5770
MutexQueue,1403,890
MutexQueue,1404,5887
MutexQueue,1405,1027
MutexQueue,1406,5573
MutexQueue,1407,1017
MutexQueue,1408,6019
MutexQueue,1409,1141
MutexQueue,1410,5856
MutexQueue,1411,983
MutexQueue,1412,5467
MutexQueue,1413,605
MutexQueue,1414,5503
MutexQueue,1415,632
MutexQueue,1416,5505
MutexQueue,1417,638
MutexQueue,1418,5832
MutexQueue,1419,952
MutexQueue,1420,5856
MutexQueue,1421,976
MutexQueue,1422,5539
MutexQueue,1423,960
MutexQueue,1424,5859
MutexQueue,1425,991
MutexQueue,1426,5877
MutexQueue,1427,1012
MutexQueue,1428,5515
MutexQueue,1429,639
MutexQueue,1430,5484
MutexQueue,1431,612
MutexQueue,1432,5471
MutexQueue,1433,596
MutexQueue,1434,5752
MutexQueue,1435,891
MutexQueue,1436,5861
MutexQueue,1437,992
MutexQueue,1438,5554
MutexQueue,1439,1079
MutexQueue,1440,6048
MutexQueue,1441,1165
MutexQueue,1442,5823
MutexQueue,1443,999
MutexQueue,1444,5443
MutexQueue,1445,563
MutexQueue,1446,5495
MutexQueue,1447,647
MutexQueue,1448,5463
MutexQueue,1449,584
MutexQueue,1450,5882
MutexQueue,1451,1047
MutexQueue,1452,5865
MutexQueue,1453,992
MutexQueue,1454,5553
MutexQueue,1455,983
MutexQueue,1456,5863
MutexQueue,1457,1006
MutexQueue,1458,5828
MutexQueue,1459,965
MutexQueue,1460,5497
MutexQueue,1461,652
MutexQueue,1462,5436
MutexQueue,1463,556
MutexQueue,1464,5511
MutexQueue,1465,641
MutexQueue,1466,5855
MutexQueue,1467,979
MutexQueue,1468,5872
MutexQueue,1469,999
MutexQueue,1470,5497
MutexQueue,1471,941
MutexQueue,1472,6037
MutexQueue,1473,1171
MutexQueue,1474,5892
MutexQueue,1475,1023
MutexQueue,1476,5384
MutexQueue,1477,508
MutexQueue,1478,5487
MutexQueue,1479,650
MutexQueue,1480,6008
MutexQueue,1481,1161
MutexQueue,1482,6281
MutexQueue,1483,1438
MutexQueue,1484,7753
MutexQueue,1485,2958
MutexQueue,1486,5020
MutexQueue,1487,10223
MutexQueue,1488,5369
MutexQueue,1489,5292
MutexQueue,1490,5170
MutexQueue,1491,5115
MutexQueue,1492,4988
MutexQueue,1493,4952
MutexQueue,1494,4844
MutexQueue,1495,4788
MutexQueue,1496,4651
MutexQueue,1497,4618
MutexQueue,1498,4482
MutexQueue,1499,4430
MutexQueue,1500,4274
MutexQueue,1501,1823
MutexQueue,1502,6442
MutexQueue,1503,2370
MutexQueue,1504,7897
MutexQueue,1505,3157
MutexQueue,1506,6419
MutexQueue,1507,1583
MutexQueue,1508,8895
MutexQueue,1509,4068
MutexQueue,1510,2525
MutexQueue,1511,8978
MutexQueue,1512,4076
MutexQueue,1513,9395
MutexQueue,1514,4433
MutexQueue,1515,6686
MutexQueue,1516,1747
MutexQueue,1517,7761
MutexQueue,1518,2865
MutexQueue,1519,11668
MutexQueue,1520,6104
MutexQueue,1521,1911
MutexQueue,1522,8576
MutexQueue,1523,3730
MutexQueue,1524,8789
MutexQueue,1525,3968
MutexQueue,1526,8305
MutexQueue,1527,3489
MutexQueue,1528,6730
MutexQueue,1529,1982
MutexQueue,1530,11755
MutexQueue,1531,6922
MutexQueue,1532,1954
MutexQueue,1533,6224
MutexQueue,1534,1269
MutexQueue,1535,8699
MutexQueue,1536,3734
MutexQueue,1537,6627
MutexQueue,1538,1645
MutexQueue,1539,12845
MutexQueue,1540,7892
MutexQueue,1541,3015
MutexQueue,1542,6841
MutexQueue,1543,2165
MutexQueue,1544,61062
MutexQueue,1545,56239
MutexQueue,1546,51279
MutexQueue,1547,46389
MutexQueue,1548,30527
MutexQueue,1549,30478
MutexQueue,1550,30353
MutexQueue,1551,27335
MutexQueue,1552,2483
MutexQueue,1553,2430
MutexQueue,1554,2308
MutexQueue,1555,2263
MutexQueue,1556,2165
MutexQueue,1557,8548
MutexQueue,1558,3631
MutexQueue,1559,9061
MutexQueue,1560,4095
MutexQueue,1561,3252
MutexQueue,1562,7804
MutexQueue,1563,3010
MutexQueue,1564,20695
MutexQueue,1565,4907
MutexQueue,1566,4786
MutexQueue,1567,5362
MutexQueue,1568,1664
MutexQueue,1569,9191
MutexQueue,1570,7106
MutexQueue,1571,7068
MutexQueue,1572,6943
MutexQueue,1573,6907
MutexQueue,1574,4322
MutexQueue,1575,9033
MutexQueue,1576,4113
MutexQueue,1577,1552
MutexQueue,1578,6886
MutexQueue,1579,2074
MutexQueue,1580,6038
MutexQueue,1581,1167
MutexQueue,1582,8937
MutexQueue,1583,5024
MutexQueue,1584,1761
MutexQueue,1585,8355
MutexQueue,1586,3467
MutexQueue,1587,3759
MutexQueue,1588,7215
MutexQueue,1589,2453
MutexQueue,1590,7691
MutexQueue,1591,2825
MutexQueue,1592,6048
MutexQueue,1593,1196
MutexQueue,1594,24415
MutexQueue,1595,6432
MutexQueue,1596,6336
MutexQueue,1597,6284
MutexQueue,1598,9838
MutexQueue,1599,8512
MutexQueue,1600,7733
MutexQueue,1601,7684
MutexQueue,1602,7582
MutexQueue,1603,7536
MutexQueue,1604,9269
MutexQueue,1605,7007
MutexQueue,1606,2022
MutexQueue,1607,8567
MutexQueue,1608,3629
MutexQueue,1609,5656
MutexQueue,1610,688
MutexQueue,1611,4987
MutexQueue,1612,3128
MutexQueue,1613,3071
MutexQueue,1614,2974
MutexQueue,1615,5904
MutexQueue,1616,938
MutexQueue,1617,5863
MutexQueue,1618,954
MutexQueue,1619,33576
MutexQueue,1620,11644
MutexQueue,1621,11577
MutexQueue,1622,11416
MutexQueue,1623,11380
MutexQueue,1624,8960
MutexQueue,1625,4070
MutexQueue,1626,4544
MutexQueue,1627,2604
MutexQueue,1628,8903
MutexQueue,1629,4061
MutexQueue,1630,6755
MutexQueue,1631,2667
MutexQueue,1632,6724
MutexQueue,1633,1901
MutexQueue,1634,7008
MutexQueue,1635,2187
MutexQueue,1636,7261
MutexQueue,1637,2408
MutexQueue,1638,6314
MutexQueue,1639,1447
MutexQueue,1640,6682
MutexQueue,1641,1837
MutexQueue,1642,6855
MutexQueue,1643,2015
MutexQueue,1644,6866
MutexQueue,1645,2004
MutexQueue,1646,7064
MutexQueue,1647,2518
MutexQueue,1648,6519
MutexQueue,1649,1694
MutexQueue,1650,6917
MutexQueue,1651,2105
MutexQueue,1652,7050
MutexQueue,1653,2189
MutexQueue,1654,6837
MutexQueue,1655,1989
MutexQueue,1656,12957
MutexQueue,1657,8605
MutexQueue,1658,3621
MutexQueue,1659,7570
MutexQueue,1660,2631
MutexQueue,1661,6164
MutexQueue,1662,1191
MutexQueue,1663,7046
MutexQueue,1664,2075
MutexQueue,1665,7170
MutexQueue,1666,2208
MutexQueue,1667,6594
MutexQueue,1668,1627
MutexQueue,1669,6050
MutexQueue,1670,1065
MutexQueue,1671,12177
MutexQueue,1672,7225
MutexQueue,1673,2345
MutexQueue,1674,6065
MutexQueue,1675,1210
MutexQueue,1676,12054
MutexQueue,1677,7213
MutexQueue,1678,2187
MutexQueue,1679,8455
MutexQueue,1680,3495
MutexQueue,1681,6858
MutexQueue,1682,1856
MutexQueue,1683,5805
MutexQueue,1684,842
MutexQueue,1685,12171
MutexQueue,1686,7231
MutexQueue,1687,2347
MutexQueue,1688,5665
MutexQueue,1689,798
MutexQueue,1690,12066
MutexQueue,1691,7235
MutexQueue,1692,2260
MutexQueue,1693,7172
MutexQueue,1694,2227
MutexQueue,1695,6301
MutexQueue,1696,1325
MutexQueue,1697,6491
MutexQueue,1698,1517
MutexQueue,1699,6443
MutexQueue,1700,1479
MutexQueue,1701,13079
MutexQueue,1702,8135
MutexQueue,1703,3254
MutexQueue,1704,7049
MutexQueue,1705,2189
MutexQueue,1706,5768
MutexQueue,1707,911
MutexQueue,1708,12038
MutexQueue,1709,7230
MutexQueue,1710,2248
MutexQueue,1711,6140
MutexQueue,1712,1152
MutexQueue,1713,6104
MutexQueue,1714,1138
MutexQueue,1715,6290
MutexQueue,1716,1323
MutexQueue,1717,5775
MutexQueue,1718,810
MutexQueue,1719,5835
MutexQueue,1720,863
MutexQueue,1721,5778
MutexQueue,1722,816
MutexQueue,1723,6054
MutexQueue,1724,1095
MutexQueue,1725,6104
MutexQueue,1726,1140
MutexQueue,1727,6228
MutexQueue,1728,1224
MutexQueue,1729,6123
MutexQueue,1730,1168
MutexQueue,1731,6125
MutexQueue,1732,1131
MutexQueue,1733,5685
MutexQueue,1734,701
MutexQueue,1735,6292
MutexQueue,1736,1304
MutexQueue,1737,5714
MutexQueue,1738,769
MutexQueue,1739,5967
MutexQueue,1740,1005
MutexQueue,1741,6148
MutexQueue,1742,1174
MutexQueue,1743,6286
MutexQueue,1744,1327
MutexQueue,1745,6165
MutexQueue,1746,1215
MutexQueue,1747,6371
MutexQueue,1748,1344
MutexQueue,1749,5793
MutexQueue,1750,828
MutexQueue,1751,5845
MutexQueue,1752,892
MutexQueue,1753,5701
MutexQueue,1754,744
MutexQueue,1755,6013
MutexQueue,1756,1044
MutexQueue,1757,6115
MutexQueue,1758,1105
MutexQueue,1759,6331
MutexQueue,1760,1347
MutexQueue,1761,6054
MutexQueue,1762,1077
MutexQueue,1763,6195
MutexQueue,1764,1253
MutexQueue,1765,5682
MutexQueue,1766,725
MutexQueue,1767,5767
MutexQueue,1768,762
MutexQueue,1769,5671
MutexQueue,1770,626
MutexQueue,1771,6000
MutexQueue,1772,1037
MutexQueue,1773,6200
MutexQueue,1774,1251
MutexQueue,1775,6240
MutexQueue,1776,1264
MutexQueue,1777,6116
MutexQueue,1778,1155
MutexQueue,1779,6293
MutexQueue,1780,1337
MutexQueue,1781,5707
MutexQueue,1782,704
MutexQueue,1783,5823
MutexQueue,1784,827
MutexQueue,1785,5714
MutexQueue,1786,764
MutexQueue,1787,6000
MutexQueue,1788,1040
MutexQueue,1789,6076
MutexQueue,1790,1065
MutexQueue,1791,6661
MutexQueue,1792,1207
MutexQueue,1793,6111
MutexQueue,1794,1149
MutexQueue,1795,6250
MutexQueue,1796,1232
MutexQueue,1797,5673
MutexQueue,1798,722
MutexQueue,1799,5805
MutexQueue,1800,802
MutexQueue,1801,5704
MutexQueue,1802,718
MutexQueue,1803,6018
MutexQueue,1804,1064
MutexQueue,1805,6289
MutexQueue,1806,1326
MutexQueue,1807,6305
MutexQueue,1808,1299
MutexQueue,1809,6010
MutexQueue,1810,1043
MutexQueue,1811,5779
MutexQueue,1812,835
MutexQueue,1813,4835
MutexQueue,1814,2542
MutexQueue,1815,8488
MutexQueue,1816,3514
MutexQueue,1817,8877
MutexQueue,1818,3941
MutexQueue,1819,4416
MutexQueue,1820,8281
MutexQueue,1821,3571
MutexQueue,1822,3440
MutexQueue,1823,3961
MutexQueue,1824,2878
MutexQueue,1825,2835
MutexQueue,1826,2720
MutexQueue,1827,2678
MutexQueue,1828,2578
MutexQueue,1829,2538
MutexQueue,1830,2444
MutexQueue,1831,2407
MutexQueue,1832,2319
MutexQueue,1833,2282
MutexQueue,1834,2185
MutexQueue,1835,2711
MutexQueue,1836,46061
MutexQueue,1837,41310
MutexQueue,1838,18847
MutexQueue,1839,19325
MutexQueue,1840,18156
MutexQueue,1841,18112
MutexQueue,1842,17160
MutexQueue,1843,12280
MutexQueue,1844,7289
MutexQueue,1845,2407
MutexQueue,1846,14921
MutexQueue,1847,11668
MutexQueue,1848,6731
MutexQueue,1849,1844
MutexQueue,1850,27552
MutexQueue,1851,22744
MutexQueue,1852,1764
MutexQueue,1853,1717
MutexQueue,1854,1618
MutexQueue,1855,2149
MutexQueue,1856,7195
MutexQueue,1857,2399
MutexQueue,1858,9277
MutexQueue,1859,4407
MutexQueue,1860,1930
MutexQueue,1861,5898
MutexQueue,1862,921
MutexQueue,1863,7503
MutexQueue,1864,2536
MutexQueue,1865,6192
MutexQueue,1866,1222
MutexQueue,1867,12077
MutexQueue,1868,7129
MutexQueue,1869,2250
MutexQueue,1870,5705
MutexQueue,1871,1571
MutexQueue,1872,6748
MutexQueue,1873,1882
MutexQueue,1874,6882
MutexQueue,1875,2014
MutexQueue,1876,5862
MutexQueue,1877,988
MutexQueue,1878,11915
MutexQueue,1879,7108
MutexQueue,1880,2105
MutexQueue,1881,5926
MutexQueue,1882,939
MutexQueue,1883,6894
MutexQueue,1884,1940
MutexQueue,1885,5450
MutexQueue,1886,488
MutexQueue,1887,11894
MutexQueue,1888,6937
MutexQueue,1889,2049
MutexQueue,1890,5695
MutexQueue,1891,831
MutexQueue,1892,12397
MutexQueue,1893,7561
MutexQueue,1894,2568
MutexQueue,1895,5613
MutexQueue,1896,727
MutexQueue,1897,6591
MutexQueue,1898,1686
MutexQueue,1899,8959
MutexQueue,1900,3993
MutexQueue,1901,7183
MutexQueue,1902,2221
MutexQueue,1903,10787
MutexQueue,1904,5856
MutexQueue,1905,997
MutexQueue,1906,12563
MutexQueue,1907,7803
MutexQueue,1908,2831
MutexQueue,1909,2754
MutexQueue,1910,7968
MutexQueue,1911,3141
MutexQueue,1912,7142
MutexQueue,1913,2278
MutexQueue,1914,6007
MutexQueue,1915,1154
MutexQueue,1916,11909
MutexQueue,1917,7062
MutexQueue,1918,2081
MutexQueue,1919,6839
MutexQueue,1920,1856
MutexQueue,1921,6221
MutexQueue,1922,1267
MutexQueue,1923,6514
MutexQueue,1924,1498
MutexQueue,1925,6728
MutexQueue,1926,1728
MutexQueue,1927,7674
MutexQueue,1928,2775
MutexQueue,1929,8440
MutexQueue,1930,2844
MutexQueue,1931,8083
MutexQueue,1932,3146
MutexQueue,1933,6444
MutexQueue,1934,1514
MutexQueue,1935,9790
MutexQueue,1936,4860
MutexQueue,1937,1392
MutexQueue,1938,7145
MutexQueue,1939,2278
MutexQueue,1940,6476
MutexQueue,1941,1655
MutexQueue,1942,6825
MutexQueue,1943,1962
MutexQueue,1944,6856
MutexQueue,1945,1968
MutexQueue,1946,6772
MutexQueue,1947,1933
MutexQueue,1948,6845
MutexQueue,1949,1977
MutexQueue,1950,6002
MutexQueue,1951,1624
MutexQueue,1952,6837
MutexQueue,1953,2008
MutexQueue,1954,7781
MutexQueue,1955,2909
MutexQueue,1956,6187
MutexQueue,1957,1399
MutexQueue,1958,6837
MutexQueue,1959,2054
MutexQueue,1960,7874
MutexQueue,1961,3006
MutexQueue,1962,19537
MutexQueue,1963,867
MutexQueue,1964,730
MutexQueue,1965,680
MutexQueue,1966,1005
MutexQueue,1967,5932
MutexQueue,1968,962
MutexQueue,1969,5049
MutexQueue,1970,1827
MutexQueue,1971,5091
MutexQueue,1972,1235
MutexQueue,1973,5394
MutexQueue,1974,494
MutexQueue,1975,4873
MutexQueue,1976,1008
MutexQueue,1977,5107
MutexQueue,1978,266
MutexQueue,1979,36986
MutexQueue,1980,32077
MutexQueue,1981,10487
MutexQueue,1982,10373
MutexQueue,1983,11023
MutexQueue,1984,10782
MutexQueue,1985,8164
MutexQueue,1986,3184
MutexQueue,1987,2072
MutexQueue,1988,8482
MutexQueue,1989,3626
MutexQueue,1990,6194
MutexQueue,1991,1345
MutexQueue,1992,7461
MutexQueue,1993,2622
MutexQueue,1994,4442
MutexQueue,1995,1621
MutexQueue,1996,8888
MutexQueue,1997,4097
MutexQueue,1998,2917
MutexQueue,1999,9374
MutexQueue,2000,4407
MutexQueue,2001,2572
MutexQueue,2002,6812
MutexQueue,2003,1972
MutexQueue,2004,5716
MutexQueue,2005,856
MutexQueue,2006,11576
MutexQueue,2007,6770
MutexQueue,2008,1765
MutexQueue,2009,5688
MutexQueue,2010,722
MutexQueue,2011,11451
MutexQueue,2012,6523
MutexQueue,2013,1642
MutexQueue,2014,6285
MutexQueue,2015,2116
MutexQueue,2016,10206
MutexQueue,2017,5435
MutexQueue,2018,483
MutexQueue,2019,8059
MutexQueue,2020,3092
MutexQueue,2021,6524
MutexQueue,2022,1474
MutexQueue,2023,6473
MutexQueue,2024,1487
MutexQueue,2025,13344
MutexQueue,2026,8411
MutexQueue,2027,3505
MutexQueue,2028,11893
MutexQueue,2029,7093
MutexQueue,2030,2145
MutexQueue,2031,13932
MutexQueue,2032,9068
MutexQueue,2033,17572
MutexQueue,2034,8304
MutexQueue,2035,7783
MutexQueue,2036,2795
MutexQueue,2037,6747
MutexQueue,2038,1902
MutexQueue,2039,7538
MutexQueue,2040,2666
MutexQueue,2041,4109
MutexQueue,2042,3150
MutexQueue,2043,7141
MutexQueue,2044,2255
MutexQueue,2045,9560
MutexQueue,2046,4605
MutexQueue,2047,24258
MutexQueue,2048,4470
MutexQueue,2049,4353
MutexQueue,2050,4217
MutexQueue,2051,4150
MutexQueue,2052,9334
MutexQueue,2053,1949
MutexQueue,2054,2859
MutexQueue,2055,8189
MutexQueue,2056,3240
MutexQueue,2057,6456
MutexQueue,2058,1516
MutexQueue,2059,5085
MutexQueue,2060,1781
MutexQueue,2061,5405
MutexQueue,2062,377
MutexQueue,2063,6672
MutexQueue,2064,1790
MutexQueue,2065,5997
MutexQueue,2066,1076
MutexQueue,2067,7358
MutexQueue,2068,2434
MutexQueue,2069,5302
MutexQueue,2070,1078
MutexQueue,2071,6091
MutexQueue,2072,1175
MutexQueue,2073,5399
MutexQueue,2074,438
MutexQueue,2075,5570
MutexQueue,2076,554
MutexQueue,2077,5165
MutexQueue,2078,1105
MutexQueue,2079,5964
MutexQueue,2080,1005
MutexQueue,2081,5613
MutexQueue,2082,664
MutexQueue,2083,5897
MutexQueue,2084,978
MutexQueue,2085,26393
MutexQueue,2086,21465
MutexQueue,2087,16606
MutexQueue,2088,11612
MutexQueue,2089,6737
MutexQueue,2090,1745
MutexQueue,2091,27983
MutexQueue,2092,23066
MutexQueue,2093,18185
MutexQueue,2094,13195
MutexQueue,2095,8876
MutexQueue,2096,3862
MutexQueue,2097,2790
MutexQueue,2098,7199
MutexQueue,2099,2353
MutexQueue,2100,6175
MutexQueue,2101,1301
MutexQueue,2102,6993
MutexQueue,2103,2234
MutexQueue,2104,9742
MutexQueue,2105,4901
MutexQueue,2106,1156
MutexQueue,2107,6321
MutexQueue,2108,1345
MutexQueue,2109,5807
MutexQueue,2110,784
MutexQueue,2111,13741
MutexQueue,2112,5043
MutexQueue,2113,3890
MutexQueue,2114,6715
MutexQueue,2115,1857
MutexQueue,2116,6242
MutexQueue,2117,1384
MutexQueue,2118,5825
MutexQueue,2119,955
MutexQueue,2120,5785
MutexQueue,2121,947
MutexQueue,2122,6032
MutexQueue,2123,1205
MutexQueue,2124,6953
MutexQueue,2125,2161
MutexQueue,2126,9830
MutexQueue,2127,6464
MutexQueue,2128,1540
MutexQueue,2129,6944
MutexQueue,2130,1971
MutexQueue,2131,5617
MutexQueue,2132,638
MutexQueue,2133,5650
MutexQueue,2134,641
MutexQueue,2135,5656
MutexQueue,2136,681
MutexQueue,2137,6278
MutexQueue,2138,1288
MutexQueue,2139,5726
MutexQueue,2140,752
MutexQueue,2141,5967
MutexQueue,2142,998
MutexQueue,2143,6699
MutexQueue,2144,1718
MutexQueue,2145,6038
MutexQueue,2146,1057
MutexQueue,2147,5692
MutexQueue,2148,713
MutexQueue,2149,5894
MutexQueue,2150,920
MutexQueue,2151,5984
MutexQueue,2152,1026
MutexQueue,2153,6102
MutexQueue,2154,1093
MutexQueue,2155,5719
MutexQueue,2156,721
MutexQueue,2157,6232
MutexQueue,2158,1229
MutexQueue,2159,6637
MutexQueue,2160,1607
MutexQueue,2161,5719
MutexQueue,2162,755
MutexQueue,2163,5655
MutexQueue,2164,683
MutexQueue,2165,5693
MutexQueue,2166,711
MutexQueue,2167,5882
MutexQueue,2168,915
MutexQueue,2169,6114
MutexQueue,2170,1132
MutexQueue,2171,5715
MutexQueue,2172,737
MutexQueue,2173,5926
MutexQueue,2174,941
MutexQueue,2175,6586
MutexQueue,2176,1602
MutexQueue,2177,5844
MutexQueue,2178,876
MutexQueue,2179,5635
MutexQueue,2180,667
MutexQueue,2181,5704
MutexQueue,2182,715
MutexQueue,2183,5938
MutexQueue,2184,951
MutexQueue,2185,6113
MutexQueue,2186,1099
MutexQueue,2187,5725
MutexQueue,2188,749
MutexQueue,2189,6210
MutexQueue,2190,1244
MutexQueue,2191,6590
MutexQueue,2192,1589
MutexQueue,2193,5716
MutexQueue,2194,672
MutexQueue,2195,5558
MutexQueue,2196,585
MutexQueue,2197,5677
MutexQueue,2198,694
